100
0.542296, 0.325334, 1.41786
-0.0998585, 0.0526201, 0.976452
0.970505, -0.0697307, 1.37775
0.222269, 0.508504, 1.35366
0.0912336, 0.335438, 1.21015
0.713448, -0.20048, 1.22765
0.945501, -0.434318, 1.195
0.300145, -0.86656, 0.766776
0.15327, -0.878354, 0.691491
-0.74246, 0.129299, 0.726418
-0.171507, -0.479033, 0.684206
-0.0196106, -0.272114, 0.855811
-0.138125, 0.776378, 1.28151
-0.546219, 0.0606506, 0.770576
-0.896276, 0.686648, 0.926471
0.0299969, 0.713492, 1.34224
0.835041, 0.40898, 1.5695
-0.0373095, 0.500499, 1.22128
-0.644317, 0.259125, 0.827791
-0.993579, 0.159313, 0.660328
-0.171185, 0.169376, 0.999109
0.267562, -0.556053, 0.868272
-0.707745, -0.679141, 0.360876
-0.192629, 0.663579, 1.21225
0.531383, -0.0373414, 1.2347
-0.907398, 0.931152, 1.0072
0.362068, 0.404694, 1.37397
0.699822, 0.54474, 1.58114
-0.0890622, -0.82614, 0.587867
-0.454074, 0.567568, 1.04948
0.196324, -0.29735, 0.951039
0.133932, 0.707789, 1.39184
0.78881, -0.132472, 1.28872
-0.529017, -0.856377, 0.369921
0.860239, 0.383493, 1.56608
-0.114656, 0.62682, 1.23608
-0.251929, -0.0974097, 0.826736
-0.836782, -0.294846, 0.483458
-0.839865, 0.401104, 0.822941
-0.194957, -0.917903, 0.505973
-0.491227, 0.874949, 1.1479
0.665092, 0.182163, 1.39914
0.0303226, 0.472767, 1.24283
0.309297, -0.806872, 0.791131
-0.576024, 0.674922, 1.04007
-0.502484, 0.253417, 0.884554
-0.176971, -0.406431, 0.714309
-0.402894, -0.682942, 0.48842
-0.859922, -0.730045, 0.287653
-0.732149, -0.598973, 0.383868
0.478112, -0.908425, 0.835784
-0.369226, -0.290685, 0.676249
-0.573863, 0.477453, 0.958319
0.496211, -0.358232, 1.06274
0.934902, 0.360518, 1.57865
-0.614315, -0.548299, 0.451182
0.889355, 0.507295, 1.63124
0.311681, -0.844294, 0.779578
-0.198524, 0.231339, 1.01603
-0.401426, 0.786283, 1.1585
-0.805204, 0.0165654, 0.647796
-0.736374, 0.258209, 0.791871
0.43381, 0.220036, 1.3193
-0.0290268, -0.148372, 0.911575
0.0237513, -0.400723, 0.816832
0.728057, -0.421157, 1.1283
-0.243378, -0.809754, 0.51745
0.82382, -0.615119, 1.07835
0.382501, -0.206583, 1.08406
0.646277, 0.684993, 1.61744
0.184317, 0.612581, 1.37913
0.643966, -0.818117, 0.935256
-0.802226, 0.882509, 1.02672
0.54035, 0.961635, 1.66728
-0.157637, 0.711631, 1.24804
0.750029, 0.471912, 1.56813
0.504321, -0.946063, 0.836047
0.949283, -0.98809, 0.989011
0.386988, 0.952034, 1.596
0.264191, -0.742521, 0.79249
-0.284385, 0.167179, 0.942917
0.469099, 0.114506, 1.28317
0.638575, -0.284209, 1.15783
0.0310102, 0.977347, 1.43001
-0.615973, 0.840048, 1.08346
-0.471022, 0.185582, 0.865361
0.741968, 0.876284, 1.72205
-0.0246233, 0.271659, 1.12185
-0.193546, -0.337482, 0.738274
0.795038, -0.506766, 1.11427
-0.629674, -0.994723, 0.286255
0.458521, 0.31193, 1.37476
0.252835, -0.0500252, 1.10007
0.728869, -0.229085, 1.21947
0.0751727, -0.654337, 0.733234
-0.168973, 0.867181, 1.29717
-0.446874, 0.390646, 0.974319
-0.921657, -0.723071, 0.270853
0.992903, 0.731168, 1.75268
0.811432, 0.0803714, 1.40278

0.619464, 0.351586, 1.45941
-0.0745433, 0.0144728, 0.97112
0.977149, -0.0706166, 1.37927
0.234964, 0.45908, 1.33804
0.124307, 0.315504, 1.21695
0.676316, -0.152439, 1.23549
0.95823, -0.42901, 1.20129
0.285432, -1.0278, 0.715216
0.114483, -0.891057, 0.669081
-0.740074, 0.115115, 0.720565
-0.163146, -0.585759, 0.643136
-0.0267703, -0.27451, 0.851129
-0.0892184, 0.837629, 1.32521
-0.548503, 0.0424232, 0.760858
-0.896863, 0.684796, 0.92559
-0.012944, 0.723527, 1.32305
0.775565, 0.397476, 1.54314
-0.0962015, 0.505929, 1.19209
-0.606496, 0.271746, 0.847936
-0.995566, 0.160401, 0.660257
-0.115257, 0.12643, 1.00543
0.268229, -0.549098, 0.871618
-0.677906, -0.75927, 0.34419
-0.320993, 0.607377, 1.12554
0.536986, -0.0521315, 1.22949
-0.960329, 0.956159, 0.997787
0.335915, 0.43512, 1.37328
0.650373, 0.596246, 1.5809
-0.0573664, -0.814785, 0.606974
-0.426299, 0.568568, 1.0623
0.198167, -0.29742, 0.951929
0.157792, 0.767295, 1.42452
0.843345, -0.0675079, 1.33857
-0.523744, -0.850598, 0.374009
0.850963, 0.30825, 1.52291
-0.0300228, 0.529998, 1.23555
-0.253483, -0.0968013, 0.826275
-0.836793, -0.29484, 0.48347
-0.849452, 0.413362, 0.825628
-0.188995, -0.985071, 0.493591
-0.496107, 0.920372, 1.1601
0.663278, 0.182672, 1.39864
0.0953035, 0.463683, 1.27137
0.363972, -0.728598, 0.846387
-0.591068, 0.677283, 1.03458
-0.514793, 0.315124, 0.90828
-0.165245, -0.409396, 0.718801
-0.406323, -0.678892, 0.488505
-0.796029, -0.748079, 0.302238
-0.781417, -0.533617, 0.396116
0.455702, -0.858947, 0.841933
-0.380588, -0.28712, 0.67263
-0.608773, 0.481763, 0.947527
0.493536, -0.369331, 1.05287
1.08517, 0.288867, 1.58116
-0.580753, -0.527638, 0.475926
0.944044, 0.605078, 1.68657
0.360794, -0.917048, 0.779899
-0.206257, 0.336051, 1.0598
-0.362721, 0.753046, 1.16213
-0.816677, -0.00749767, 0.631429
-0.797126, 0.277977, 0.778528
0.394129, 0.206145, 1.29459
-0.0302706, -0.112251, 0.929023
0.0395031, -0.435926, 0.807055
0.696342, -0.389489, 1.13044
-0.280852, -0.760398, 0.519748
0.838512, -0.673506, 1.06092
0.381025, -0.203213, 1.08503
0.635437, 0.711082, 1.62281
0.20473, 0.606622, 1.38667
0.650264, -0.813639, 0.939468
-0.75609, 0.86071, 1.03589
0.55541, 0.963933, 1.67437
-0.172893, 0.745882, 1.25261
0.685303, 0.469298, 1.53861
0.548879, -1.01291, 0.837455
0.949285, -0.988092, 0.989012
0.369618, 0.951002, 1.58776
0.180274, -0.578288, 0.817948
-0.357523, 0.143168, 0.895224
0.478967, 0.0725824, 1.26742
0.570234, -0.315591, 1.1128
0.0313967, 0.977957, 1.43035
-0.645389, 0.845443, 1.07344
-0.426123, 0.118439, 0.851095
0.7451, 0.876683, 1.72325
-0.0359054, 0.262621, 1.11182
-0.212822, -0.235917, 0.778281
0.811916, -0.508697, 1.11784
-0.635574, -1.00252, 0.283095
0.436989, 0.329316, 1.37353
0.248777, -0.0450245, 1.10055
0.776956, -0.283841, 1.20983
0.0707138, -0.651746, 0.732016
-0.192866, 0.964782, 1.31247
-0.417583, 0.381873, 0.983502
-1.00618, -0.71548, 0.249766
0.993123, 0.731352, 1.75279
0.821442, 0.075725, 1.40353

0.652795, 0.294501, 1.44591
-0.0757004, -0.0100641, 0.958272
1.06451, -0.0735922, 1.3975
0.260941, 0.410957, 1.32659
0.154429, 0.234205, 1.19218
0.675727, -0.130879, 1.24646
1.02659, -0.424374, 1.22152
0.257923, -1.1161, 0.679331
0.126393, -0.903876, 0.671152
-0.745387, 0.0928022, 0.708391
-0.179502, -0.616965, 0.623012
-0.0383372, -0.28452, 0.840993
-0.0803617, 0.899111, 1.35015
-0.570129, -0.0546352, 0.703763
-0.910668, 0.682374, 0.921963
0.0488747, 0.731771, 1.35727
0.833452, 0.428713, 1.57845
-0.13625, 0.461152, 1.15322
-0.659672, 0.253328, 0.819343
-1.01834, 0.151691, 0.651654
-0.119349, 0.158019, 1.01859
0.319746, -0.500906, 0.920337
-0.639669, -0.731801, 0.371117
-0.28894, 0.59547, 1.13578
0.474667, -0.0772283, 1.19
-1.00549, 0.9813, 0.995276
0.421648, 0.521827, 1.44933
0.672111, 0.644492, 1.60915
-0.0708933, -0.842772, 0.591401
-0.476916, 0.58517, 1.0441
0.199351, -0.307708, 0.947424
0.195117, 0.839624, 1.46497
0.858094, -0.0991825, 1.32738
-0.467811, -0.89063, 0.38974
0.91475, 0.24881, 1.51671
-0.0510555, 0.600903, 1.25524
-0.278283, -0.0383828, 0.84422
-0.83802, -0.291517, 0.48484
-0.875474, 0.476054, 0.845848
-0.191086, -1.01645, 0.484358
-0.466743, 1.0055, 1.2004
0.670069, 0.109171, 1.36391
0.0729805, 0.438572, 1.24867
0.354503, -0.708689, 0.849386
-0.653223, 0.682256, 1.01017
-0.490436, 0.301231, 0.912429
-0.177481, -0.424044, 0.706334
-0.431891, -0.65349, 0.487344
-0.842348, -0.769323, 0.282751
-0.80511, -0.528423, 0.389248
0.50899, -0.844531, 0.869233
-0.415473, -0.295351, 0.654512
-0.650143, 0.471778, 0.925604
0.467774, -0.415047, 1.02094
1.11966, 0.295491, 1.59296
-0.587926, -0.494083, 0.487789
0.94421, 0.583422, 1.67803
0.32967, -0.91859, 0.76527
-0.217061, 0.321623, 1.04825
-0.397329, 0.789718, 1.15874
-0.849415, -0.0610268, 0.592629
-0.866353, 0.279803, 0.758503
0.325486, 0.187023, 1.25124
0.061379, -0.146107, 0.958638
0.0371854, -0.4661, 0.793102
0.674334, -0.438094, 1.09726
-0.269649, -0.793524, 0.512543
0.872377, -0.735798, 1.04745
0.352652, -0.207222, 1.07016
0.582329, 0.822467, 1.64279
0.227358, 0.61936, 1.40262
0.692604, -0.811371, 0.956777
-0.812586, 0.866433, 1.01744
0.553465, 1.03051, 1.69108
-0.195297, 0.755043, 1.24493
0.62479, 0.476495, 1.51652
0.57084, -1.06385, 0.833565
0.949799, -0.989337, 0.9888
0.351886, 0.953563, 1.57788
0.183246, -0.606555, 0.807219
-0.308815, 0.166388, 0.930243
0.492027, 0.0960178, 1.28459
0.562579, -0.265132, 1.13373
0.0570551, 1.03378, 1.45732
-0.610153, 0.877368, 1.09719
-0.472126, 0.0971289, 0.819753
0.789781, 0.895699, 1.74469
-0.0184333, 0.282603, 1.1294
-0.23195, -0.227647, 0.772967
0.856486, -0.533684, 1.11979
-0.648407, -1.01815, 0.273548
0.452359, 0.311366, 1.37174
0.226262, -0.0159276, 1.10306
0.834112, -0.298472, 1.22425
0.026274, -0.681361, 0.698506
-0.251693, 1.02718, 1.30208
-0.375588, 0.417538, 1.01876
-1.0591, -0.706071, 0.242713
1.01771, 0.779715, 1.77072
0.865969, 0.0830788, 1.41903

0.683153, 0.282758, 1.45227
-0.0913614, -0.0496671, 0.930662
1.09759, -0.0740962, 1.4042
0.273227, 0.402232, 1.32836
0.148826, 0.213976, 1.17951
0.672097, -0.113869, 1.25396
1.05645, -0.421485, 1.2309
0.254703, -1.14008, 0.673707
0.128112, -0.912076, 0.669638
-0.749011, 0.0814225, 0.701899
-0.194216, -0.625498, 0.612488
-0.0408726, -0.268084, 0.847667
-0.0764987, 0.924423, 1.35868
-0.57246, -0.0881815, 0.686112
-0.93005, 0.693372, 0.920109
0.0550083, 0.749913, 1.36641
0.82866, 0.440337, 1.58235
-0.137665, 0.463793, 1.15365
-0.676003, 0.258558, 0.815789
-1.03718, 0.138989, 0.639594
-0.0994771, 0.135206, 1.01762
0.314201, -0.502464, 0.9171
-0.636305, -0.727105, 0.374356
-0.291255, 0.605679, 1.13894
0.451215, -0.0724031, 1.18118
-1.02613, 0.992986, 0.993533
0.421436, 0.545125, 1.45919
0.706496, 0.65553, 1.62582
-0.0744664, -0.863035, 0.583165
-0.496595, 0.612837, 1.04724
0.189618, -0.32819, 0.932596
0.209987, 0.851841, 1.47612
0.88245, -0.11939, 1.32452
-0.462964, -0.905068, 0.387801
0.929106, 0.256893, 1.52523
-0.0565112, 0.617282, 1.25948
-0.295026, -0.033733, 0.838527
-0.83828, -0.295036, 0.483171
-0.885202, 0.482401, 0.845793
-0.194608, -1.04163, 0.476086
-0.469685, 1.0375, 1.20758
0.696613, 0.0840379, 1.36283
0.0795331, 0.446284, 1.25549
0.371632, -0.709308, 0.857302
-0.691512, 0.689318, 0.998421
-0.490006, 0.296412, 0.910308
-0.186506, -0.425427, 0.701287
-0.43285, -0.642725, 0.4914
-0.846992, -0.782173, 0.276785
-0.816914, -0.530143, 0.383963
0.52123, -0.860216, 0.869088
-0.432631, -0.303229, 0.643326
-0.655133, 0.470047, 0.9229
0.473914, -0.423763, 1.01978
1.14369, 0.300866, 1.60101
-0.595376, -0.473217, 0.494005
0.960176, 0.589943, 1.68555
0.333168, -0.930447, 0.763744
-0.224054, 0.312317, 1.04079
-0.409336, 0.803312, 1.15869
-0.865474, -0.0755895, 0.583797
-0.89086, 0.278913, 0.750888
0.329588, 0.179795, 1.24957
0.0974114, -0.136559, 0.981433
0.0316258, -0.466936, 0.789952
0.679038, -0.460206, 1.08881
-0.278925, -0.810742, 0.502753
0.905029, -0.750907, 1.05105
0.339919, -0.216915, 1.05965
0.561923, 0.829859, 1.63343
0.226915, 0.620632, 1.40283
0.708112, -0.811961, 0.962197
